BHK,price,per_month_emi,total_sqft,latitude,longitude
2,48,25.42,1028,19.9832,73.77883
3,45,23.83,1326,19.95364,73.7693
2,21.5,11.39,850,19.97805,73.83652
1,20,10.59,625,19.97262,73.74383
3,100,49.65,2500,19.97693,73.79817
2,37,19.59,856,19.96533016,73.75236128
1,22.5,11.92,650,19.97718,73.79036
2,45.5,24.09,985,19.95931,73.77976
2,37,19.59,850,19.95295,73.86053
2,38,20.12,870,19.96758,73.7829
2,35,18.53,865,19.96025,73.76923
1,22,11.65,900,20.03384,73.80073
2,31,16.42,1100,19.95691,73.76233
1,23,12.18,700,19.97718,73.79036
2,27,14.3,900,20.01976,73.84737
3,50,26.48,1150,20.01678,73.79665
2,42,22.24,1000,19.95691,73.76233
2,30,15.89,850,20.04723,73.77545
2,33.5,17.74,1100,19.95104,73.75699
2,28,14.83,742,19.95531,73.84089
0,11,5.83,410,19.99975,73.73383
3,50.85,26.93,1165,19.97805,73.83652
2,30,15.89,700,19.97805,73.83652
2,36,19.06,1000,19.96724,73.75504
2,18,9.53,804,20.09691,73.92601
2,35,18.53,1068,19.96354,73.77115
1,14,7.41,700,20.02734,73.80763
2,43,22.77,977,19.97219,73.7835
2,26,13.77,966,19.95364,73.7693
1,26.9,14.25,700,19.95539,73.85953
1,16,8.47,584,19.95757,73.7404
1,21,11.12,620,19.94312,73.77364
2,42,22.24,930,19.95364,73.7693
2,23,12.18,751,19.95496,73.74413
2,18.95,10.04,616,19.95496,73.74413
1,21,11.12,600,19.95364,73.7693
1,15,7.94,584,19.96119,73.74556
3,49.99,26.47,1320,20.03457,73.80527
3,50,26.48,1320,20.03457,73.80527
2,18.5,9.8,700,19.97475,73.82099
2,30.5,16.15,750,19.95364,73.7693
1,17,9,650,19.97430003,73.75463008
1,18,9.53,510,19.97382,73.78834
1,40,21.18,1100,20.00658,73.78997
1,25,13.24,630,19.97219,73.7835
2,25.51,13.51,710,19.94625,73.8147
1,21,11.12,810,20.01561,73.7588
2,40,21.18,1100,25.36176,83.01741
1,17,9,575,19.94312,73.77364
1,18,9.53,575,19.94312,73.77364
1,18,9.53,650,19.94312,73.77364
1,20,10.59,730,19.95931,73.77976
2,27,14.3,900,20.03583,73.8053
0,9.25,4.9,310,20.03543,73.78323
1,18,9.53,625,19.9305322,73.81173403
1,11,5.83,358,20.04204,73.85006
3,55,29.13,1461,19.97616,73.75902
2,23.5,12.44,784,19.97475,73.82099
2,23.5,12.44,784,19.97819,73.8509
2,30,15.89,1050,20.04204,73.85006
2,27,14.3,700,19.95103,73.76732
2,32.5,17.21,925,20.01539,73.81763
2,30,15.89,950,20.03583,73.8053
1,16,8.47,630,19.97802,73.8374
1,15,7.94,560,19.94749,73.76139
3,65,34.42,1168,19.98969,73.76523
2,55,29.13,1065,19.98869,73.77717
2,18,9.53,752,19.84369,73.99385
3,40,21.18,1002,19.95531,73.84089
2,35,18.53,700,19.97181,73.7689
2,27,14.3,960,19.97711,73.88704
1,15,7.94,650,20.46043,74.19353
1,14,7.41,460,20.01217,73.82148
1,16,8.47,505,19.98849,73.72505
0,13,6.88,465,19.95496,73.74413
3,47,24.89,1000,19.9879,73.79548
2,42,22.24,1100,19.99503,73.79647
3,74,39.19,1160,19.98969,73.76523
2,18.11,9.59,589,19.98079,73.78616
2,32,16.95,1107,19.97718,73.79036
1,18.5,9.8,675,20.04723,73.77545
2,50.51,26.75,1232,19.97619,73.779
2,42,22.24,960,19.96768,73.77098
3,53,28.07,1200,19.99619,73.76349
2,32.5,17.21,925,19.96099,73.77898
2,27,14.3,765,20.05232,73.80252
1,23,12.18,693,19.98608,73.74698
3,52,27.54,1275,19.95691,73.76233
2,27,14.3,800,19.98869,73.77717
3,37,19.59,2200,19.99968,73.72605
2,36,19.06,650,20.00763,73.76362
1,18,9.53,700,20.04723,73.77545
2,25,13.24,875,32.11355,76.47784
2,28,14.83,800,19.94749,73.76139
3,80,39.72,1880,19.9832,73.77883
2,36,19.06,940,19.97811,73.79962
3,69,36.54,1349,20.01094,73.7324
3,46,24.36,1100,19.95364,73.7693
3,76,37.73,1500,19.9832,73.77883
2,34,18,813,19.99307,73.80571
2,19.99,10.59,728,19.94749,73.76139
2,52,27.54,1190,20.01736,73.752
2,42,22.24,950,19.96758,73.7829
1,15,7.94,775,19.95691,73.76233
2,45,23.83,960,19.97594,73.82971
2,38,20.12,1106,19.94312,73.77364
3,80,39.72,1319,20.02961,73.71083
2,55,29.13,1030,20.00658,73.78997
2,28,14.83,850,19.9536,73.76581
2,46,24.36,1010,19.96758,73.7829
4,37,19.59,1091,19.96758,73.7829
3,95,47.16,1500,20.03086,73.71665
2,35.1,18.59,900,19.9832,73.77883
3,34,18,1190,20.03875,73.75025
1,13,6.88,498,19.97743,73.8423
1,13,6.88,498,20.04723,73.77545
2,42,22.24,1000,19.95364,73.7693
2,35,18.53,882,19.95104,73.75699
2,36,19.06,900,19.96758,73.7829
2,32,16.95,820,19.97811,73.79962
2,40,21.18,750,20.00864,73.75788
1,18.56,9.83,825,20.01923,73.75618
1,16.5,8.74,635,19.95539,73.85953
2,40,21.18,1167,19.99503,73.79647
2,23,12.18,850,20.01769318,73.79721137
3,75,39.72,1744,19.9832,73.77883
3,75,39.72,1800,19.98491,73.80525
1,18,9.53,510,19.97321,73.77652
2,35.55,18.83,950,19.97811,73.79962
2,31,16.42,780,19.97016,73.78566
3,49,25.95,1180,19.97594,73.82971
1,12,6.35,650,19.84369,73.99385
2,25,13.24,900,19.97811,73.79962
2,22.91,12.13,884,19.95277,73.76026
2,28,14.83,1130,19.98871,73.71998
1,22,11.65,600,19.98608,73.74698
1,29,15.36,635,19.96974,73.78127
2,29.65,15.7,850,19.99307,73.80571
2,42,22.24,1150,20.01277,73.73992
3,55,29.13,1250,19.9817,73.80375
1,20,10.59,600,20.02523002,73.8044801
3,75,39.72,1400,20.00374,73.7733
2,43,22.77,985,19.95931,73.77976
2,49,25.95,1050,19.9832,73.77883
2,27,14.3,1000,19.98491,73.80525
2,27,14.3,1000,19.98491,73.80525
2,35,18.53,1000,19.94534,73.74791
3,50,26.48,1300,20.00038,73.75442
2,43,22.77,945,19.96148,73.77933
3,64,33.89,1663,19.96974,73.78127
1,17,9,510,19.94631,73.76013
2,32,16.95,850,19.96733,73.78449
2,55,29.13,1300,19.98869,73.77717
1,15.5,8.21,585,20.01976,73.84737
1,17,9,541,20.46043,74.19353
3,60,31.77,1450,20.03086,73.71665
1,10.5,5.56,560,20.4762,73.92358
2,28,14.83,920,19.96954,73.78872
2,63.5,33.63,1450,19.9832,73.77883
2,65.5,34.69,1450,19.9832,73.77883
3,125,62.06,2700,20.03086,73.71665
1,16,8.47,615,19.94749,73.76139
1,20.5,10.86,605,19.99503,73.79647
2,30,15.89,760,20.01174,73.76289
3,49.56,26.24,1271,20.00894,73.80263
1,20,10.59,640,19.96758,73.7829
2,30.4,16.1,950,20.0195,73.81281
2,33.33,17.65,890,19.97659,73.78684
2,47,24.89,1000,19.9832,73.77883
2,35,18.53,1140,19.95539,73.85953
1,27,14.3,750,19.96758,73.7829
1,15.99,8.47,541,19.99975,73.73383
1,15,7.94,725,20.01298,73.75017
1,17,9,560,19.94312,73.77364
2,49,25.95,1000,19.9832,73.77883
3,75,39.72,1400,20.00662,73.7327
2,31,16.42,660,19.96311,73.77113
2,55,29.13,1225,19.9832,73.77883
2,27,14.3,850,19.95364,73.7693
3,70,37.07,1500,20.01278,73.76762
1,14,7.41,550,20.04723,73.77545
1,14,7.41,550,20.04723,73.77545
1,14,7.41,550,20.04723,73.77545
2,26,13.77,650,20.01678,73.79665
2,62,32.83,1050,20.00763,73.76362
1,26.5,14.03,750,19.96758,73.7829
1,16,8.47,650,19.96758,73.7829
2,85.5,42.45,1900,19.96038,73.82721
3,99,49.15,2200,19.97807,73.74697
2,35,18.53,790,19.98264,73.78627
1,22,11.65,625,19.99975,73.73383
4,160,79.43,2489,20.01923,73.75618
0,14,7.41,460,20.01539,73.81763
3,72,38.13,1650,20.00958,73.73488
2,28.5,15.09,950,19.95318,73.82594
1,19.5,10.33,605,19.96758,73.7829
2,39.5,20.92,995,20.01083,73.74738
1,23,12.18,730,19.98226,73.79071
2,24.5,12.97,800,19.97916934,73.75068716
1,30,15.89,550,20.0129,73.75045
1,15,7.94,500,19.98608,73.74698
1,20.5,10.86,620,19.97262,73.74383
1,20,10.59,650,19.95364,73.7693
1,18,9.53,900,19.84369,73.99385
1,15.5,8.21,750,19.96147,73.8344
3,75,39.72,1800,19.99307,73.80571
1,17,9,675,19.97308,73.82193
1,23.5,12.44,703,19.96758,73.7829
3,55,29.13,1355,19.97619,73.779
3,45,23.83,1306,19.96758,73.7829
2,35,18.53,1010,19.9636,73.78257
0,21.51,11.39,0,19.95531,73.84089
2,43,22.77,980,19.97219,73.7835
3,59.5,31.51,1600,19.94534,73.74791
3,80,39.72,1918,19.96758,73.7829
3,51,27.01,1150,19.95931,73.77976
2,47,24.89,1250,19.98247,73.80805
2,50,26.48,1000,19.98181,73.802
2,50,26.48,960,19.97772,73.79793
2,25,13.24,726,19.97805,73.83652
2,34.5,18.27,848,20.03744,73.79828
2,34.7,18.38,856,20.03744,73.79828
1,30.7,16.26,741,20.03744,73.79828
3,45.5,24.09,1166,20.03744,73.79828
2,26.5,14.03,665,20.03744,73.79828
3,53,28.07,1333,20.03744,73.79828
3,78.9,39.17,2060,20.03744,73.79828
2,44,23.3,1122,20.03744,73.79828
3,45.7,24.2,1175,20.03744,73.79828
2,37.7,19.96,944,20.03744,73.79828
2,29.25,15.49,701,20.03744,73.79828
3,75,39.72,1225,19.95531,73.84089
2,30.99,16.41,701,20.03744,73.79828
2,36.74,19.46,856,20.03744,73.79828
3,50.33,26.65,1175,20.03744,73.79828
2,29.65,15.7,665,20.03744,73.79828
2,36.48,19.32,848,20.03744,73.79828
3,49.96,26.46,1166,20.03744,73.79828
2,57,30.18,1440,19.96758,73.7829
2,48,25.42,985,19.95931,73.77976
3,58,30.71,1135,19.95931,73.77976
3,58,30.71,1135,19.95931,73.77976
3,62,32.83,1295,19.95931,73.77976
3,60,31.77,1170,19.97805,73.83652
1,24,12.71,850,20.03384,73.80073
2,35,18.53,850,20.46043,74.19353
3,84,41.7,1190,20.00295,73.77091
2,48,25.42,1129,20.00658,73.78997
2,25,13.24,1100,20.00865,73.73868
2,2.5,1.32,1000,20.01726691,73.78508823
2,35,18.53,981,19.9305322,73.81173403
2,40,21.18,1083,19.95364,73.7693
5,125,62.06,3500,20.01098,73.80851
3,40,21.18,1209,19.96311,73.77113
3,55,29.13,1480,19.95931,73.77976
2,35,18.53,1100,19.94427,73.83229
3,68,36.01,1630,19.97732,73.84347
3,90,44.68,1750,20.03086,73.71665
3,78,38.72,1921,19.96758,73.7829
1,15,7.94,560,19.99975,73.73383
1,12,6.35,1100,20.01328,73.73606
2,55,29.13,1235,19.9832,73.77883
2,25,13.24,1010,19.99975,73.73383
2,26.5,14.03,720,19.94427,73.83229
1,51.51,27.28,550,19.97819,73.8509
1,20.62,10.92,665,20.04723,73.77545
3,31,16.42,1150,19.94312,73.77364
3,56,29.66,1368,20.00421,73.78979
2,36,19.06,990,19.98048776,73.79995282
3,45,23.83,1180,19.97772,73.79793
3,65,34.42,1369,20.01678,73.79665
1,15.5,8.21,510,20.09691,73.92601
2,47,24.89,1200,19.98849,73.72505
3,55,29.13,1280,20.0487,73.78254
2,23.61,12.5,738,19.97379,73.72938
3,59,31.24,1340,20.01277,73.73992
2,33,17.48,800,19.96974,73.78127
2,46,24.36,1030,20.01277,73.73992
2,25,13.24,1100,19.96715,73.76979
2,28.51,15.1,855,19.97742,73.7574
2,29.5,15.62,835,19.97742,73.7574
3,80,39.72,1600,19.9832,73.77883
1,12,6.35,570,19.96401,73.72648
2,27,14.3,876,19.97475,73.82099
2,29.25,15.49,969,20.018,73.75111
2,27,14.3,950,19.94749,73.76139
2,36,19.06,1066,19.95531,73.84089
2,45,23.83,1600,19.95531,73.84089
3,72.65,38.47,1321,19.95531,73.84089
2,36,19.06,1066,19.95531,73.84089
2,47,24.89,1000,19.95531,73.84089
1,30,15.89,550,19.95531,73.84089
2,45,23.83,1241,19.94749,73.76139
2,32,16.95,895,19.95531,73.84089
3,60,31.77,1340,20.01328,73.73606
2,30,15.89,903,19.94749,73.76139
1,15.51,8.21,550,19.97819,73.8509
2,43,22.77,1050,20.01083,73.74738
2,32,16.95,960,19.96096,73.83939
3,46,24.36,1300,19.97219,73.7835
3,55,29.13,1375,19.95531,73.84089
2,42,22.24,1070,20.01726,73.74865
2,46,24.36,1030,20.01277,73.73992
2,32.73,17.33,1056,19.94749,73.76139
2,25,13.24,845,19.94625,73.8147
2,34,18,1100,19.95104,73.75699
2,40,21.18,1063,20.01539,73.81763
2,53,28.07,1138,20.01328,73.73606
2,28.55,15.12,865,20.01539,73.81763
2,46,24.36,1028,19.97219,73.7835
1,16.51,8.74,554,20.04723,73.77545
1,19,10.06,554,20.04723,73.77545
2,31,16.42,830,19.95103,73.76732
1,19,10.06,554,20.04456,73.78355
1,19,10.06,554,20.04723,73.77545
1,27.5,14.56,631,19.98224,73.80799
3,76,37.73,1940,19.95931,73.77976
2,38,20.12,1116,20.03691,73.84384
2,57.5,30.45,1480,19.95931,73.77976
3,70,37.07,1625,20.00454,73.7463
3,80,39.72,1560,19.99307,73.80571
3,71.99,38.12,1350,19.97811,73.79962
3,70.01,37.07,1560,19.99307,73.80571
3,72,38.13,1650,20.00658,73.78997
3,65,34.42,1535,19.96758,73.7829
3,72,38.13,1366,20.00658,73.78997
3,80.01,39.72,1587,19.99307,73.80571
3,75.11,37.29,1650,20.00658,73.78997
3,68.51,36.28,1630,20.00662,73.7327
3,110,54.61,1550,20.00772,73.75585
2,33,17.48,917,19.95531,73.84089
2,46,24.36,1040,19.95531,73.84089
3,54,28.6,1500,19.97973,73.80547
3,70,37.07,1500,19.9832,73.77883
3,75,39.72,1200,19.9832,73.77883
3,70,37.07,1450,19.96758,73.7829
3,75,39.72,1275,19.9851641,73.76094031
3,70,37.07,1600,19.98869,73.77717
2,47.51,25.16,1080,19.94761004,73.83697848
3,75,39.72,1390,19.98693155,73.78493195
3,38.01,20.13,1175,20.03744,73.79828
2,22.68,12.01,701,20.03744,73.79828
3,37.72,19.97,1166,20.03744,73.79828
2,27.43,14.53,848,20.03744,73.79828
2,21.51,11.39,665,20.03744,73.79828
2,27.69,14.66,856,20.03744,73.79828
2,30,15.89,830,19.97667,73.80673
2,25,13.24,880,20.04456,73.78355
1,14,7.41,650,19.94312,73.77364
1,16,8.47,630,19.97181,73.78651
1,15.71,8.32,595,19.99584,73.70402
3,37,19.59,1700,20.04723,73.77545
2,38,20.12,830,19.95531,73.84089
2,35,18.53,900,19.95531,73.84089
2,38,20.12,1000,19.95531,73.84089
2,30,15.89,840,19.95531,73.84089
2,32,16.95,900,19.95531,73.84089
2,38,20.12,1000,19.95531,73.84089
2,31,16.42,890,19.95531,73.84089
2,32,16.95,900,19.95531,73.84089
2,26.51,14.04,980,19.95531,73.84089
2,24.51,12.98,870,19.95531,73.84089
1,26,13.77,655,19.96758,73.7829
2,85,42.2,1250,19.97811,73.79962
2,35,18.53,1039,19.97219,73.7835
2,45,23.83,2200,19.97114,73.8209
3,46,24.36,1400,19.95364,73.7693
3,56,29.66,1310,19.9832,73.77883
2,40,21.18,1090,20.00662,73.7327
2,35,18.53,1050,19.95103,73.76732
1,25,13.24,750,19.95931,73.77976
2,40,21.18,1000,20.00843,73.77515
1,22,11.65,640,19.95931,73.77976
1,50,26.48,990,19.95266,73.8365
1,52,27.54,657,20.14002,74.23684
2,36,19.06,808,20.14002,74.23684
3,40,21.18,1076,19.94625,73.8147
2,32,16.95,894,19.95931,73.77976
2,42,22.24,1200,19.96311,73.77113
3,55,29.13,1300,19.9832,73.77883
2,40,21.18,950,19.97114,73.8209
2,42,22.24,1250,19.98849,73.72505
2,35,18.53,950,20.01098,73.80851
3,110,54.61,2000,19.97674,73.84108
2,40,21.18,1200,19.94312,73.77364
1,19.5,10.33,591,20.02063,73.78968
2,21.93,11.61,877,19.97475,73.82099
2,25,13.24,1350,19.98253,73.74734
2,58,30.71,1350,19.9832,73.77883
2,58,30.71,1350,19.9832,73.77883
3,80,39.72,1822,20.01327,73.73875
2,36,19.06,955,19.98053,73.84253
3,56,29.66,1350,19.9832,73.77883
2,47,24.89,1150,20.03086,73.71665
2,38,20.12,1100,19.97805,73.83652
2,30,15.89,900,19.97211,73.81902
2,30,15.89,900,19.97211,73.81902
2,30,15.89,850,19.95531,73.84089
2,34.5,18.27,871,19.97811,73.79962
4,231,0,3500,20.00763,73.76362
3,62.1,32.89,1321,19.95531,73.84089
2,60,31.77,1321,19.95531,73.84089
2,45,23.83,1142,19.99307,73.80571
1,27,14.3,700,20.03457,73.80527
2,45,23.83,1006,20.00658,73.78997
2,34.5,18.27,940,19.95531,73.84089
2,54,28.6,1050,20.03086,73.71665
2,42,22.24,1030,19.9851641,73.76094031
3,45,23.83,1130,19.95531,73.84089
3,90.91,45.13,1900,20.00658,73.78997
2,41.71,22.09,1006,20.00658,73.78997
3,71.99,38.12,1300,19.98693,73.78671
2,38,20.12,940,19.95531,73.84089
3,81,40.21,1630,20.03086,73.71665
2,49.51,26.22,1150,19.95531,73.84089
3,52,27.54,1313,19.98849,73.72505
1,30,15.89,730,20.03086,73.71665
2,55,29.13,1050,20.01094,73.7324
2,50.11,26.54,1140,19.96758,73.7829
2,40.01,21.19,1000,19.98693,73.78671
3,55,29.13,1480,19.96758,73.7829
2,50.01,26.48,1323,20.01678,73.79665
3,65,34.42,1500,20.14681,74.23516
3,208,0,1350,19.95531,73.84089
3,69,36.54,1445,20.03086,73.71665
3,55,29.13,1269,20.00658,73.78997
3,65,34.42,1304,20.03086,73.71665
2,44,23.3,960,19.96187,73.83924
2,45,23.83,1050,19.97304,73.75005
3,65,34.42,1350,19.97304,73.75005
4,320,0,4250,20.00905333,73.75537978
3,125,62.06,1950,20.00038,73.75442
2,35,18.53,1050,19.96311,73.77113
2,60,31.77,1100,20.00662,73.7327
2,35,18.53,1050,19.96758,73.7829
2,35,18.53,950,19.96758,73.7829
3,110,54.61,1600,20.00662,73.7327
3,60,31.77,1365,19.95531,73.84089
2,38,20.12,1000,19.96758,73.7829
3,125,62.06,1600,20.01328,73.73606
3,51,27.01,1330,19.98849,73.72505
1,23,12.18,721,19.96758,73.7829
2,40,21.18,1000,19.96758,73.7829
2,35,18.53,900,19.96758,73.7829
2,44,23.3,950,19.96758,73.7829
2,34,18,950,19.96758,73.7829
2,38,20.12,1184,19.95691,73.76233
3,87,43.19,1689,19.95266,73.8365
3,42,22.24,1785,19.99503,73.79647
3,51,27.01,1293,19.97568,73.78433
3,65.1,34.47,1350,19.96758,73.7829
3,110,54.61,2160,20.00662,73.7327
2,75,39.72,1800,19.96758,73.7829
3,42,22.24,1783,19.99503,73.79647
3,46,24.36,1306,19.96758,73.7829
2,35,18.53,1030,19.94312,73.77364
2,36,19.06,1050,19.96758,73.7829
2,30,15.89,1000,19.97693,73.79817
3,65,34.42,1350,19.96758,73.7829
3,110,54.61,2100,20.00662,73.7327
2,63,33.36,1212,19.95146,73.84069
2,31,16.42,950,19.94761004,73.83697848
1,21,11.12,630,19.94790742,73.83702601
3,117,58.09,1840,20.00038,73.75442
4,90,44.68,1900,20.01328,73.73606
3,62,32.83,1550,19.94312,73.77364
3,72,38.13,1500,20.03086,73.71665
3,117,58.09,1900,20.00038,73.75442
2,12,6.35,1050,20.01277,73.73992
2,36,19.06,865,20.01277,73.73992
1,26.5,14.03,800,20.00038,73.75442
3,85,42.2,1450,20.018,73.75111
3,52.5,27.8,1400,19.94312,73.77364
1,20,10.59,580,20.09691,73.92601
1,27,14.3,750,20.018,73.75111
2,45,23.83,1125,20.01277,73.73992
1,20,10.59,650,19.97946,73.70883
2,45,23.83,1125,20.01277,73.73992
3,60,31.77,1300,19.98858,73.71576
3,78,38.72,1480,20.01507,73.75341
1,34,18,735,20.03086,73.71665
2,47.51,25.16,1080,19.97114,73.8209
3,65,34.42,1500,20.01277,73.73992
2,40,21.18,900,20.03086,73.71665
3,63,33.36,1400,20.03086,73.71665
1,33,17.48,665,20.03086,73.71665
2,45,23.83,985,19.96758,73.7829
3,75,39.72,1500,20.01507,73.75341
3,60,31.77,1450,20.01277,73.73992
3,185,91.85,1500,20.03086,73.71665
3,70,37.07,1450,19.95531,73.84089
3,75,39.72,1400,20.03086,73.71665
3,20,10.59,1668,20.01328,73.73606
2,45,23.83,1100,20.01277,73.73992
3,62,32.83,1400,20.03086,73.71665
4,105,52.13,2200,20.03086,73.71665
3,75,39.72,1600,19.98608,73.74698
3,60,31.77,1280,19.98858,73.71576
2,55,29.13,875,20.01655,73.78933
1,28.5,15.09,818,20.00038,73.75442
2,34,18,970,20.01507,73.75341
3,113,56.1,2200,19.99619,73.76349
2,45,23.83,1050,20.01277,73.73992
4,109,54.11,2250,20.03086,73.71665
1,29,15.36,800,20.03086,73.71665
3,78,38.72,1500,20.01507,73.75341
2,50,26.48,1125,19.95429988,73.82467582
2,47.51,25.16,1080,19.97114,73.8209
2,62.5,33.1,1245,19.95146,73.84069
3,84.5,41.95,1689,19.95266,73.8365
2,60.5,32.04,1212,19.95266,73.8365
3,85,42.2,1689,19.95146,73.84069
2,47.51,25.16,1080,19.97114,73.8209
3,56,29.66,1500,19.95931,73.77976
3,70,37.07,1450,19.99078391,73.81762541
1,14.75,7.81,590,19.97475,73.82099
2,32,16.95,830,19.97811,73.79962
3,135,67.02,1923,19.93329,73.53077
3,75,39.72,1550,20.01507,73.75341
3,140,69.5,2200,20.00763,73.76362
2,50,26.48,1228,20.01083,73.74738
2,50,26.48,1000,20.03086,73.71665
3,140,69.5,2200,20.0060332,73.76298014
3,75,39.72,1550,20.01507,73.75341
2,27,14.3,720,19.94761004,73.83697848
3,110,54.61,1720,20.0129,73.75045
3,155,76.95,2280,20.018,73.75111
3,112,55.36,1720,20.018,73.75111
2,26,13.77,850,20.03875,73.75025
2,66,34.95,1180,19.98869,73.77717
3,87,43.19,1580,19.98869,73.77717
3,94,46.67,1880,20.018,73.75111
4,104,51.63,1880,20.018,73.75111
2,31,16.42,1050,20.03875,73.75025
3,95,47.16,1900,20.01798255,73.75409386
4,105,52.13,1700,20.01798255,73.75409386
3,49,25.95,1600,20.00905333,73.75537978
3,51,27.01,1422,20.00662,73.7327
3,51,27.01,1300,19.9832,73.77883
3,49,25.95,1350,20.03086,73.71665
3,69,36.54,1200,20.00712,73.76633
4,90,44.68,1700,20.018,73.75111
3,80,39.72,1550,20.01798255,73.75409386
2,40,21.18,1000,19.9851641,73.76094031
3,68,36.01,1571,19.99503,73.79647
2,35,18.53,1100,19.94427,73.83229
2,26.5,14.03,720,19.94761004,73.83697848
2,27,14.3,730,19.97114,73.8209
2,30,15.89,865,19.97132,73.78114
2,30,15.89,865,19.97132,73.78114
2,27,14.3,720,19.9305322,73.81173403
2,27.5,14.56,754,19.9477,73.84606
1,42,22.24,1050,19.97114,73.8209
2,44,23.3,1250,19.94134,73.8383
2,27.5,14.56,754,19.94134,73.8383
3,65,34.42,1350,19.97114,73.8209
2,55,29.13,1150,19.94761004,73.83697848
2,35,18.53,950,19.96599,73.77292
2,27,14.3,720,19.94790742,73.83702601
2,34,18,971,19.9729,73.83613
3,41.5,21.98,1253,19.9729,73.83613
3,41,21.71,1253,19.9729,73.83613
2,49,25.95,1000,19.9832,73.77883
2,31.51,16.69,971,19.9729,73.83613
2,27,14.3,754,19.97114,73.8209
1,19,10.06,523,19.94134,73.8383
2,26.5,14.03,720,19.94790742,73.83702601
1,20.65,10.94,590,19.97114,73.8209
2,40,21.18,1000,19.97811,73.79962
3,80,39.72,1700,19.94610591,73.8268024
2,32.62,17.27,932,19.97114,73.8209
2,30,15.89,860,19.94134,73.8383
0,12,6.35,460,19.99503,73.79647
0,11,5.83,450,19.99503,73.79647
1,21,11.12,600,19.94797,73.84171
2,33,17.48,1000,20.04456,73.78355
2,35,18.53,1100,19.97114,73.8209
2,36,19.06,1050,19.98185,73.80662
3,44.47,23.55,890,20.46043,74.19353
2,49.92,26.44,1007,20.01678,73.79665
2,36.12,19.13,711,20.01678,73.79665
2,50,26.48,1100,20.03086,73.71665
2,50,26.48,1150,19.95531,73.84089
2,35,18.53,850,20.03086,73.71665
4,150,74.47,3500,20.03086,73.71665
3,70,37.07,1535,20.00662,73.7327
3,40.19,21.28,799,20.46043,74.19353
2,37.09,19.64,732,20.01678,73.79665
2,35,18.53,1040,19.98858,73.71576
3,115,57.09,1235,19.95531,73.84089
3,71.51,37.87,1800,20.03086,73.71665
4,124,61.56,2700,20.01277,73.73992
2,46.5,24.62,1050,19.97836,73.80384
3,47.1,24.94,1330,20.01678,73.79665
2,57.5,30.45,1090,19.99428,73.75389
3,78,38.72,1501,20.03086,73.71665
3,75.1,37.28,1589,20.03086,73.71665
3,67.51,35.75,1631,20.01506136,73.74505904
2,53.11,28.12,1200,20.03086,73.71665
3,81,40.21,1825,20.03086,73.71665
3,80,39.72,1918,19.96758,73.7829
2,35,18.53,957,19.96758,73.7829
1,20,10.59,635,19.96638099,73.78036778
2,45.01,23.84,1150,20.03086,73.71665
2,48,25.42,965,19.97772,73.79793
2,38.45,20.36,973,20.0042,73.74582
2,48.5,25.68,965,19.97772,73.79793
3,69.5,36.8,1344,19.97811,73.79962
3,60,31.77,1295,19.95103,73.77544
2,40,21.18,960,20.00658,73.78997
3,45,23.83,1500,19.97973,73.80547
2,49,25.95,1021,19.97811,73.79962
2,38,20.12,1003,19.96758,73.7829
2,40,21.18,960,20.00658,73.78997
2,24.25,12.84,866,20.01098,73.80851
2,32,16.95,830,19.98858,73.71576
2,51,27.01,1027,19.97811,73.79962
2,34.96,18.51,885,20.0042,73.74582
3,109,54.21,1680,20.0093,73.76012
3,75,39.72,1500,20.01885,73.76363
2,41,21.71,1050,19.96599,73.77292
3,115,57.09,2000,19.99604,73.77065
